Date,Open,High,Low,Close,AdjustedClose,Volume,Dividend,Split
2013-06-21,111.7521,112.1577,109.1385,109.1385,90.0292,1232583,0.0,1.0
2013-06-24,110.4904,111.2564,106.1645,107.4713,88.6539,1305805,0.0,1.0
2013-06-25,108.5077,110.4003,107.6065,109.9497,90.6983,945578,0.0,1.0
2013-06-26,110.6256,112.9237,109.9497,112.8336,93.0773,1077391,0.0,1.0
2013-06-27,112.9237,114.5008,112.428,114.0052,94.0437,783141,0.0,1.0
2013-06-28,114.4558,114.6811,111.707,112.2027,92.5569,1057120,0.0,1.0
2013-07-01,113.5095,115.2669,112.5632,114.7712,94.6756,954831,0.0,1.0
2013-07-02,115.6724,115.7626,112.8786,113.6447,93.7464,676827,0.0,1.0
2013-07-03,112.6533,112.7435,111.3015,112.428,92.7427,658907,0.0,1.0
2013-07-04,113.5095,114.0052,113.1941,113.8249,93.895,898710,0.0,1.0
2013-07-05,114.0953,115.3119,112.6984,112.6984,92.9658,732806,0.0,1.0
2013-07-08,114.1404,116.6187,113.5996,116.0329,95.7164,717350,0.0,1.0
2013-07-09,118.4212,118.9619,117.3848,118.4212,97.6865,941803,0.0,1.0
2013-07-10,119.4125,121.3051,118.6915,119.3224,98.43,1004963,0.0,1.0
2013-07-11,120.7644,121.26,119.3224,120.4489,99.3592,696084,0.0,1.0
2013-07-12,120.9897,121.3051,119.773,120.0885,99.0619,498864,0.0,1.0
2013-07-15,120.6742,121.6205,120.1786,120.7193,99.5823,354087,0.0,1.0
2013-07-16,121.1249,121.3051,118.3761,118.6465,97.8724,639663,0.0,1.0
2013-07-17,118.6915,120.5391,117.52,119.9533,98.9504,671098,0.0,1.0
2013-07-18,119.9082,121.1249,119.2323,120.7644,99.6194,679285,0.0,1.0
2013-07-19,119.8631,120.5391,118.7817,119.8181,98.8388,732195,0.0,1.0
2013-07-22,120.1335,120.4039,118.5564,118.6014,97.8352,753319,0.0,1.0
2013-07-23,119.1422,119.1422,116.4835,117.2045,96.6829,825949,0.0,1.0
2013-07-24,117.0243,119.4125,116.9792,117.52,96.9431,732342,0.0,1.0
2013-07-25,118.1508,118.5113,116.4835,117.52,96.9431,564542,0.0,1.0
2013-07-26,120.3138,124.189,120.0434,121.7107,100.4,1896133,0.0,1.0
2013-07-29,122.5668,123.6483,120.6742,121.1699,99.954,839366,0.0,1.0
2013-07-30,121.936,122.5218,120.8545,122.3866,100.9576,741040,0.0,1.0
2013-07-31,122.3415,123.4681,121.8008,123.1526,101.5895,824843,0.0,1.0
2013-08-01,124.3242,126.1717,123.8736,126.1717,104.08,1021579,0.0,1.0
2013-08-02,126.6223,126.8927,125.0452,126.7575,104.5632,960836,0.0,1.0
2013-08-05,126.8927,127.073,125.8563,126.2619,104.1544,695888,0.0,1.0
2013-08-06,126.5322,127.2983,125.8112,126.1717,104.08,679378,0.0,1.0
2013-08-07,126.4872,126.6223,124.7748,125.2254,103.2994,901742,0.0,1.0
2013-08-08,125.3156,125.8563,124.144,125.0903,103.1879,630391,0.0,1.0
2013-08-09,125.4507,125.7211,123.5582,125.3156,103.3738,449056,0.0,1.0
2013-08-12,125.9915,126.2619,124.6396,126.1267,104.0428,348516,0.0,1.0
2013-08-13,126.4421,127.0279,125.9014,126.2619,104.1544,329040,0.0,1.0
2013-08-14,126.2619,127.9742,126.2619,127.9742,105.5669,523934,0.0,1.0
2013-08-15,127.7489,127.8841,125.2705,126.1717,104.08,660798,0.0,1.0
2013-08-16,126.1267,126.9828,124.5045,126.9828,104.7491,706124,0.0,1.0
2013-08-19,126.9378,127.2983,126.0816,126.9378,104.7119,465939,0.0,1.0
2013-08-20,126.6223,126.6674,125.3606,125.8563,103.8198,667349,0.0,1.0
2013-08-21,126.7575,126.8026,124.5946,125.4057,103.4481,431730,0.0,1.0
2013-08-22,125.4057,126.8026,125.4057,126.0816,104.0057,531787,0.0,1.0
2013-08-23,125.7211,125.8563,124.0088,125.2705,103.3366,444711,0.0,1.0
2013-08-26,125.631,126.352,124.3693,125.9915,103.9313,271189,0.0,1.0
2013-08-27,125.1804,126.5322,122.3866,122.3866,100.9576,907207,0.0,1.0
2013-08-28,121.6656,122.1162,119.2773,119.9983,98.9875,821990,0.0,1.0
2013-08-29,120.6742,121.8008,120.1335,121.3051,100.0655,511994,0.0,1.0
2013-08-30,121.3051,121.6205,119.4576,119.4576,98.5415,604084,0.0,1.0
2013-09-02,120.9446,123.5582,120.8545,122.4316,100.9948,508818,0.0,1.0
2013-09-03,122.6569,122.7921,120.8996,121.5755,100.2885,518028,0.0,1.0
2013-09-04,121.7107,121.7557,119.1872,121.26,100.0283,542211,0.0,1.0
2013-09-05,121.8458,122.4767,121.1249,121.8008,100.4744,475648,0.0,1.0
2013-09-06,121.215,123.6934,120.7193,123.6934,102.0356,781602,0.0,1.0
2013-09-09,125.2705,126.1717,124.5946,124.6847,102.8534,859520,0.0,1.0
2013-09-10,126.0816,128.2896,125.7662,127.9742,105.5669,922384,0.0,1.0
2013-09-11,127.7939,128.3347,126.9378,127.5236,105.1952,583251,0.0,1.0
2013-09-12,127.2983,127.5236,126.0816,126.8477,104.6376,462364,0.0,1.0
2013-09-13,126.8026,128.8303,126.5322,127.6588,105.3067,563986,0.0,1.0
2013-09-16,128.8754,130.6328,128.3347,130.6328,107.76,734835,0.0,1.0
2013-09-17,129.4161,130.0921,128.7853,129.4612,106.7935,488233,0.0,1.0
2013-09-18,129.0106,131.6692,128.9655,131.3988,108.3919,864783,0.0,1.0
2013-09-19,133.1562,135.2291,133.0211,134.5081,110.9567,1452066,0.0,1.0
2013-09-20,135.0488,135.184,133.4266,133.4266,110.0646,1839621,0.0,1.0
2013-09-23,133.8772,134.463,131.3988,131.8495,108.7636,788498,0.0,1.0
2013-09-24,132.3451,134.3278,132.3001,133.8322,110.3992,682223,0.0,1.0
2013-09-25,133.3815,133.4717,131.3988,132.8408,109.5814,621957,0.0,1.0
2013-09-26,133.3815,133.742,131.1735,132.5704,109.3584,489259,0.0,1.0
2013-09-27,132.5254,132.7957,130.5877,131.6242,108.5778,504730,0.0,1.0
2013-09-30,130.3174,131.489,129.6865,131.2186,108.2432,617677,0.0,1.0
2013-10-01,131.5791,133.6519,131.2637,133.4266,110.0646,690896,0.0,1.0
2013-10-02,132.4353,132.976,129.7766,130.4526,107.6113,797890,0.0,1.0
2013-10-03,130.9032,131.8495,130.768,131.3538,108.3547,614648,0.0,1.0
2013-10-04,131.5791,132.3001,130.4526,132.2099,109.061,497011,0.0,1.0
2013-10-07,130.9482,131.1285,128.8754,130.813,107.9087,621451,0.0,1.0
2013-10-08,130.4075,131.489,130.047,130.047,107.2768,396135,0.0,1.0
2013-10-09,130.047,131.1285,128.9655,129.4161,106.7564,604319,0.0,1.0
2013-10-10,130.3174,131.7143,129.8668,131.489,108.4663,660797,0.0,1.0
2013-10-11,131.7593,132.3001,131.2186,131.7593,108.6893,460354,0.0,1.0
2013-10-14,131.0384,131.3538,129.4612,130.4976,107.6485,483979,0.0,1.0
2013-10-15,130.5877,131.6692,130.0921,130.5427,107.6857,661330,0.0,1.0
2013-10-16,123.1977,125.0001,121.6656,125.0001,103.1136,2723707,0.0,1.0
2013-10-17,125.2705,125.631,121.6656,124.4143,102.6303,1154440,0.0,1.0
2013-10-18,125.631,127.4785,125.2705,127.073,104.8234,1071795,0.0,1.0
2013-10-21,127.2532,127.2983,124.865,125.4958,103.5224,998905,0.0,1.0
2013-10-22,125.3156,127.073,125.3156,126.5322,104.3774,786356,0.0,1.0
2013-10-23,126.397,126.5322,125.5859,125.8563,103.8198,595993,0.0,1.0
2013-10-24,125.9915,126.5322,124.91,125.9915,103.9313,555298,0.0,1.0
2013-10-25,125.2705,125.5859,124.3242,125.4057,103.4481,625302,0.0,1.0
2013-10-28,126.1717,126.1717,125.3156,125.8112,103.7826,404875,0.0,1.0
2013-10-29,125.3606,126.4872,125.3156,126.352,104.2287,537980,0.0,1.0
2013-10-30,126.9828,127.7038,126.397,126.8026,104.6004,576646,0.0,1.0
2013-10-31,126.352,128.1544,126.0816,127.7939,105.4182,731493,0.0,1.0
2013-11-01,128.5149,128.5149,126.8927,127.2532,104.9721,310728,0.0,1.0
2013-11-04,127.8841,128.4699,127.6588,127.839,105.4554,430207,0.0,1.0
2013-11-05,128.2896,128.3797,125.0903,125.8563,103.8198,736973,0.0,1.0
2013-11-06,126.2619,126.8927,125.5409,126.0365,103.9685,484314,0.0,1.0
2013-11-07,126.2168,128.3797,125.4507,125.9464,103.8942,684611,0.0,1.0
2013-11-08,124.865,126.0365,123.8736,125.631,103.634,854264,0.0,1.0
2013-11-11,126.0816,127.0279,125.3156,126.4872,104.3402,375934,0.0,1.0
2013-11-12,126.7575,126.9378,125.4958,125.6761,103.6711,532670,0.0,1.0
2013-11-13,125.3156,126.1717,124.0538,124.6396,102.8162,735827,0.0,1.0
2013-11-14,125.7211,126.397,124.6847,125.8563,103.8198,684398,0.0,1.0
2013-11-15,125.9014,126.5773,125.3156,126.4872,104.3402,771115,0.0,1.0
2013-11-18,125.8563,128.6501,125.2254,128.4699,105.9758,779650,0.0,1.0
2013-11-19,128.1995,128.1995,126.6674,127.2081,104.935,502854,0.0,1.0
2013-11-20,126.8927,127.3884,125.7662,127.0279,104.7863,612236,0.0,1.0
2013-11-21,125.4507,126.0816,124.7298,125.6761,103.6711,586317,0.0,1.0
2013-11-22,126.1717,126.6223,125.1353,126.1717,104.08,550691,0.0,1.0
2013-11-25,127.073,128.2896,126.4872,128.1094,105.6784,648304,0.0,1.0
2013-11-26,127.3433,127.7939,126.4421,127.0279,104.7863,813320,0.0,1.0
2013-11-27,127.2983,128.1094,126.3069,127.6588,105.3067,591407,0.0,1.0
2013-11-28,126.8026,127.7489,126.5322,126.8026,105.4941,395245,1.0815,1.0
2013-11-29,126.1717,126.8026,125.0452,125.0452,104.032,616193,0.0,1.0
2013-12-02,124.865,125.2705,123.9637,124.6396,103.6946,690277,0.0,1.0
2013-12-03,124.5946,124.6847,121.1699,121.1699,100.808,1186494,0.0,1.0
2013-12-04,122.2514,122.702,119.2773,119.2773,99.2335,1120203,0.0,1.0
2013-12-05,119.2773,119.9082,118.286,118.286,98.4087,978942,0.0,1.0
2013-12-06,118.9619,119.2773,116.1231,117.4298,97.6964,1651617,0.0,1.0
2013-12-09,117.8354,118.4662,116.6187,118.0607,98.2213,974155,0.0,1.0
2013-12-10,117.4749,117.9706,115.8076,115.8977,96.4218,1057353,0.0,1.0
2013-12-11,117.1595,117.2496,115.8977,116.0329,96.5342,988251,0.0,1.0
2013-12-12,116.0329,116.0329,113.5996,114.7262,95.4471,1115325,0.0,1.0
2013-12-13,114.3206,115.0866,114.0502,114.6811,95.4096,828784,0.0,1.0
2013-12-16,114.4558,116.2132,114.0052,116.1681,96.6467,953333,0.0,1.0
2013-12-17,115.7175,116.5286,114.9515,116.2582,96.7217,877668,0.0,1.0
2013-12-18,116.4385,117.1595,115.9879,116.4835,96.9091,838383,0.0,1.0
2013-12-19,117.7002,118.286,116.0329,117.2045,97.509,1457241,0.0,1.0
2013-12-20,117.9255,117.9706,115.5823,116.9792,97.3215,1521363,0.0,1.0
2013-12-23,117.3848,117.4749,115.4922,117.3848,97.6589,755962,0.0,1.0
2013-12-24,117.1595,117.3397,116.4385,117.1144,97.434,118911,0.0,1.0
2013-12-27,117.4298,119.2773,116.7539,119.2773,99.2335,845359,0.0,1.0
2013-12-30,119.3224,119.5928,118.1508,119.1422,99.121,729295,0.0,1.0
2013-12-31,119.4125,119.5928,118.7366,119.5027,99.4209,131784,0.0,1.0
2014-01-02,119.773,120.0434,117.9706,118.286,98.4087,613517,0.0,1.0
2014-01-03,118.6915,118.8267,117.9255,118.0607,98.2213,404278,0.0,1.0
2014-01-06,118.286,118.3761,115.6274,115.8527,96.3843,850262,0.0,1.0
2014-01-07,115.8527,115.9879,114.591,115.0416,95.7095,1027317,0.0,1.0
2014-01-08,115.3119,115.3119,113.1039,113.3743,94.3224,1087676,0.0,1.0
2014-01-09,113.3743,113.6447,110.0848,110.8058,92.1855,1901738,0.0,1.0
2014-01-10,112.1126,113.4644,111.662,113.3743,94.3224,1639552,0.0,1.0
2014-01-13,114.1854,114.2305,113.1039,113.87,94.7348,732394,0.0,1.0
2014-01-14,112.8336,114.4558,112.2027,113.7799,94.6598,836765,0.0,1.0
2014-01-15,115.357,116.4385,114.9515,115.9879,96.4968,1219649,0.0,1.0
2014-01-16,115.5373,115.8076,113.915,114.1404,94.9597,1070081,0.0,1.0
2014-01-17,114.1854,115.1317,113.6447,114.1854,94.9972,909246,0.0,1.0
2014-01-20,114.0052,115.4471,113.9601,114.9064,95.597,653724,0.0,1.0
2014-01-21,114.9064,117.0693,114.0953,116.2582,96.7217,1014266,0.0,1.0
2014-01-22,116.5286,116.799,114.9515,115.3119,95.9344,990214,0.0,1.0
2014-01-23,114.9965,115.8977,112.6083,113.0589,94.06,938082,0.0,1.0
2014-01-24,113.3293,113.4194,111.4817,111.9323,93.1227,1185556,0.0,1.0
2014-01-27,111.4367,111.8873,110.8509,111.0762,92.4105,1088373,0.0,1.0
2014-01-28,111.3015,112.3379,110.9861,111.8422,93.0478,1078800,0.0,1.0
2014-01-29,112.6984,113.7348,110.1299,111.1663,92.4854,1655965,0.0,1.0
2014-01-30,111.0311,111.1663,109.0484,110.4003,91.8481,1415537,0.0,1.0
2014-01-31,117.9706,119.0971,115.5373,119.0971,99.0835,3627950,0.0,1.0
2014-02-03,119.2773,119.4125,116.1231,116.799,97.1716,1346465,0.0,1.0
2014-02-04,115.8076,117.7453,115.6274,117.2946,97.5839,1122698,0.0,1.0
2014-02-05,117.6551,117.7903,116.3033,117.4749,97.7339,803470,0.0,1.0
2014-02-06,118.1959,120.7644,117.8804,120.494,100.2457,1448765,0.0,1.0
2014-02-07,120.7193,120.9897,119.5027,120.9446,100.6205,959976,0.0,1.0
2014-02-10,121.3502,121.6205,119.8631,120.3138,100.0957,782151,0.0,1.0
2014-02-11,120.8996,121.3502,120.494,121.215,100.8455,817400,0.0,1.0
2014-02-12,121.3952,121.6656,120.3588,120.6292,100.3581,713621,0.0,1.0
2014-02-13,119.9983,120.5841,118.4662,120.2236,100.0207,1003707,0.0,1.0
2014-02-14,120.7193,121.7107,119.6378,121.4854,101.0704,884136,0.0,1.0
2014-02-17,122.1162,122.3415,121.5304,121.8458,101.3703,453221,0.0,1.0
2014-02-18,122.2514,122.6569,121.4854,122.3415,101.7827,682066,0.0,1.0
2014-02-19,122.0261,122.9724,121.7557,122.7921,102.1576,646308,0.0,1.0
2014-02-20,121.6656,123.6032,121.215,123.6032,102.8324,777457,0.0,1.0
2014-02-21,124.0088,124.144,122.5668,123.8736,103.0573,827158,0.0,1.0
2014-02-24,123.4681,125.0452,123.2427,125.0452,104.032,573734,0.0,1.0
2014-02-25,124.7748,124.865,122.8372,123.7835,102.9824,652593,0.0,1.0
2014-02-26,121.981,122.5218,121.215,121.8008,101.3328,961326,0.0,1.0
2014-02-27,121.936,122.7471,120.7644,122.2063,101.6702,720593,0.0,1.0
2014-02-28,122.0711,122.4316,120.2236,121.5304,101.1079,937798,0.0,1.0
2014-03-03,119.4125,120.3138,118.0607,118.1058,98.2587,1007721,0.0,1.0
2014-03-04,119.5928,120.5841,118.6465,119.9983,99.8333,836498,0.0,1.0
